lang,topic,topic_in_English
simple,Quan Chi,Quan Chi
az,Kuan Çi (Mortal Kombat),Quan Chi
en,Trinity (video game),Trinity (video game)
ru,Trinity (игра),Trinity (video game)
de,Trinity (Computerspiel),Trinity (video game)
fr,Trinity (jeu vidéo),Trinity (video game)
sv,Trinity (datorspel),Trinity (video game)
lld,Trinity,Trinity (video game)
en,Cinemaware,Cinemaware
de,Cinemaware,Cinemaware
it,Cinemaware,Cinemaware
fr,Cinemaware,Cinemaware
ru,Cinemaware,Cinemaware
sv,Cinemaware,Cinemaware
fi,Cinemaware,Cinemaware
sh,Cinemaware,Cinemaware
zh,Cinemaware,Cinemaware
tr,Cinemaware,Cinemaware
en,Insaniquarium,Insaniquarium
zh,瘋狂水族箱,Insaniquarium
ru,Insaniquarium,Insaniquarium
es,Insaniquarium,Insaniquarium
pt,Insaniquarium,Insaniquarium
ja,クレイジーアクアリウム,Insaniquarium
vi,Insaniquarium,Insaniquarium
fi,Insaniquarium,Insaniquarium
th,อินเซนิควาเรียม,Insaniquarium
fr,Insaniquarium,Insaniquarium
ko,인사니쿠아리움,Insaniquarium
uk,Insaniquarium,Insaniquarium
en,Imperium Galactica,Imperium Galactica
hu,Imperium Galactica,Imperium Galactica
ru,Imperium Galactica,Imperium Galactica
de,Imperium Galactica,Imperium Galactica
fr,Imperium Galactica,Imperium Galactica
lld,Imperium Galactica,Imperium Galactica
en,Odyssey (Magic: The Gathering),Odyssey (Magic: The Gathering)
ja,モンスターハンター,Monster Hunter (video game)
en,Monster Hunter (video game),Monster Hunter (video game)
zh,魔物獵人 (遊戲),Monster Hunter (video game)
ru,Monster Hunter (игра),Monster Hunter (video game)
es,Monster Hunter (videojuego),Monster Hunter (video game)
it,Monster Hunter,Monster Hunter (video game)
fr,Monster Hunter (jeu vidéo),Monster Hunter (video game)
pl,Monster Hunter,Monster Hunter (video game)
wuu,怪物猎人（游戏）,Monster Hunter (video game)
ko,몬스터 헌터 (비디오 게임),Monster Hunter (video game)
sw,Monster hunter,Monster Hunter (video game)
lld,Monster Hunter,Monster Hunter (video game)
en,Roadwar 2000,Roadwar 2000
de,Roadwar 2000,Roadwar 2000
fr,Roadwar 2000,Roadwar 2000
it,Roadwar 2000,Roadwar 2000
nl,Roadwar 2000,Roadwar 2000
en,Strike (video game series),Strike (video game series)
ru,Strike (серия игр),Strike (video game series)
es,Saga Strike,Strike (video game series)
pt,Strike (série),Strike (video game series)
it,Strike (serie),Strike (video game series)
sv,Strikeserien,Strike (video game series)
en,WCW vs. nWo: World Tour,WCW vs. nWo: World Tour
ja,バーチャル・プロレスリング64,WCW vs. nWo: World Tour
fr,WCW vs. nWo: World Tour,WCW vs. nWo: World Tour
pt,WCW vs. nWo: World Tour,WCW vs. nWo: World Tour
arz,دبليو سى دبليو فيرسيس. ان دبليو او: وورلد تور,WCW vs. nWo: World Tour
lld,WCW vs. nWo: World Tour,WCW vs. nWo: World Tour
en,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
es,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
it,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
pt,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
de,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
ru,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
pl,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
fr,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
ja,クロック!パウパウアイランド,Croc: Legend of the Gobbos
fi,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
cs,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
nl,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
el,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
da,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
no,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
zh-yue,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
arz,كروك: ليجيند اوف ث جوبوس,Croc: Legend of the Gobbos
lld,Croc: Legend of the Gobbos,Croc: Legend of the Gobbos
simple,Croc: legend of the Gobbos,Croc: Legend of the Gobbos
en,Cooperative gameplay,Cooperative gameplay
en,The Pawn,The Pawn
de,The Pawn,The Pawn
fr,The Pawn,The Pawn
it,The Pawn,The Pawn
nl,The Pawn,The Pawn
lld,The Pawn,The Pawn
en,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
ru,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
pl,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
ko,마이트 앤 매직 6,Might and Magic VI: The Mandate of Heaven
zh,魔法门VI：天堂之令,Might and Magic VI: The Mandate of Heaven
cs,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
fr,Might and Magic VI : Le Mandat céleste,Might and Magic VI: The Mandate of Heaven
tr,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
hu,Might and Magic VI,Might and Magic VI: The Mandate of Heaven
uk,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
ro,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
nl,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
arz,ميجت اند ماجيك ڤي: ث ماندات اوف هايڤين,Might and Magic VI: The Mandate of Heaven
lld,Might and Magic VI: The Mandate of Heaven,Might and Magic VI: The Mandate of Heaven
en,Melty Blood,Melty Blood
ja,MELTY BLOOD,Melty Blood
ru,Melty Blood,Melty Blood
zh,Melty Blood,Melty Blood
es,Melty Blood,Melty Blood
fr,Melty Blood,Melty Blood
ko,멜티 블러드,Melty Blood
it,Melty Blood,Melty Blood
th,เมลตีบลัด,Melty Blood
en,Nebulus (video game),Nebulus (video game)
de,Nebulus,Nebulus (video game)
ru,Nebulus,Nebulus (video game)
fr,Nebulus,Nebulus (video game)
it,Nebulus,Nebulus (video game)
pl,Nebulus,Nebulus (video game)
es,Nebulus,Nebulus (video game)
pt,Nebulus,Nebulus (video game)
nl,Nebulus,Nebulus (video game)
cs,Nebulus,Nebulus (video game)
lld,Nebulus,Nebulus (video game)
en,The Misadventures of Tron Bonne,The Misadventures of Tron Bonne
ja,トロンにコブン,The Misadventures of Tron Bonne
fr,The Misadventures of Tron Bonne,The Misadventures of Tron Bonne
it,The Misadventures of Tron Bonne,The Misadventures of Tron Bonne
pt,The Misadventures of Tron Bonne,The Misadventures of Tron Bonne
ko,트론과 꼬붕,The Misadventures of Tron Bonne
arz,ذا ميس ادفنتشر اوف تران بون,The Misadventures of Tron Bonne
lld,The Misadventures of Tron Bonne,The Misadventures of Tron Bonne
en,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
es,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
ru,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
pt,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
id,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
it,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
fr,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
tr,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
fi,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
hu,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
vi,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
uk,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
az,"Mortal Kombat: Shaolin Monks (oyun, 2005)",Mortal Kombat: Shaolin Monks
de,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
arz,مورتال كومبات شاولين مونكز,Mortal Kombat: Shaolin Monks
lld,Mortal Kombat: Shaolin Monks,Mortal Kombat: Shaolin Monks
en,Ivy Valentine,Ivy Valentine
es,Ivy Valentine,Ivy Valentine
zh,艾薇·瓦倫汀,Ivy Valentine
ru,Изабелла Валентайн,Ivy Valentine
it,Ivy Valentine,Ivy Valentine
bn,আইভি ভ্যালেন্টাইন,Ivy Valentine
sv,Ivy Valentine,Ivy Valentine
en,Cannon Spike,Cannon Spike
ja,ガンスパイク,Cannon Spike
es,Cannon Spike,Cannon Spike
fr,Cannon Spike,Cannon Spike
ru,Cannon Spike,Cannon Spike
lld,Cannon Spike,Cannon Spike
ca,Cannon Spike,Cannon Spike
en,Caverns of the Snow Witch,Caverns of the Snow Witch
pt,Caverns of the Snow Witch,Caverns of the Snow Witch
en,Ray Muzyka,Ray Muzyka
ru,"Музика, Рей",Ray Muzyka
uk,Рей Музика,Ray Muzyka
fr,Ray Muzyka,Ray Muzyka
pl,Ray Muzyka,Ray Muzyka
de,Ray Muzyka,Ray Muzyka
tr,Ray Muzyka,Ray Muzyka
bg,Рей Музика,Ray Muzyka
id,Ray Muzyka,Ray Muzyka
arz,راى موزيكا,Ray Muzyka
en,Mark Healey,Mark Healey
en,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
ru,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
fr,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
de,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
it,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
es,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
pl,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
pt,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
uk,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
zh,上古卷轴II：匕首雨,The Elder Scrolls II: Daggerfall
fi,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
nl,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
sv,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
tr,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
cs,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
hu,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
no,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
ko,엘더스크롤 2: 대거폴,The Elder Scrolls II: Daggerfall
wuu,上古卷轴II：匕首雨,The Elder Scrolls II: Daggerfall
lv,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
arz,ذا ايلدر سكرولز 2: داجر فال,The Elder Scrolls II: Daggerfall
lld,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
lt,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
nn,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
sh,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
sr,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
tt,The Elder Scrolls II: Daggerfall,The Elder Scrolls II: Daggerfall
en,XGRA: Extreme G Racing Association,XGRA: Extreme G Racing Association
es,XGRA: Extreme G Racing Association,XGRA: Extreme G Racing Association
fr,XGRA: Extreme-G Racing Association,XGRA: Extreme G Racing Association
nl,XGRA: Extreme G Racing Association,XGRA: Extreme G Racing Association
lld,XGRA: Extreme-G Racing Association,XGRA: Extreme G Racing Association
sv,XGRA: Extreme-G Racing Association,XGRA: Extreme G Racing Association
en,Namco Pac-Man,Namco Pac-Man
es,Namco Pac-Man,Namco Pac-Man
it,Namco Pac-Man,Namco Pac-Man
en,Gun.Smoke,Gun.Smoke
ja,ガンスモーク,Gun.Smoke
ru,Gun.Smoke,Gun.Smoke
it,Gun.Smoke,Gun.Smoke
es,Desperado (videojuego),Gun.Smoke
fr,Gun.Smoke,Gun.Smoke
sv,Gunsmoke (datorspel),Gun.Smoke
lld,Gun.Smoke,Gun.Smoke
en,Chip 'n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
ru,Chip ’n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
ja,チップとデールの大作戦2,Chip 'n Dale Rescue Rangers 2
fr,Disney's Chip'n Dale: Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
zh,松鼠大作战2,Chip 'n Dale Rescue Rangers 2
es,Chip 'n Dale: Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
pl,Chip ’n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
fi,Chip ’n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
it,Chip 'n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
uk,Chip 'n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
nl,Chip 'N Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
arz,شيب آن ديل ريسكو رينجرز 2,Chip 'n Dale Rescue Rangers 2
ko,칩과 데일의 대작전 2,Chip 'n Dale Rescue Rangers 2
sv,Chip 'n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
lld,Chip 'n Dale Rescue Rangers 2,Chip 'n Dale Rescue Rangers 2
en,Online Film Critics Society Awards 2005,Online Film Critics Society Awards 2005
id,Online Film Critics Society Awards 2005,Online Film Critics Society Awards 2005
en,Claymates,Claymates
fr,Claymates,Claymates
lld,Claymates,Claymates
sv,Claymates,Claymates
en,Rompers (video game),Rompers (video game)
ja,ロンパーズ,Rompers (video game)
lld,Rompers,Rompers (video game)
en,Gangbusters (role-playing game),Gangbusters (role-playing game)
it,Gangbusters (gioco di ruolo),Gangbusters (role-playing game)
ru,Gangbusters (игра),Gangbusters (role-playing game)
nl,Gangbusters,Gangbusters (role-playing game)
en,Grand Theft Auto clone,Grand Theft Auto clone
fr,GTA-like,Grand Theft Auto clone
ru,Клоны Grand Theft Auto,Grand Theft Auto clone
es,Clon de GTA,Grand Theft Auto clone
zh,类侠盗猎车手游戏,Grand Theft Auto clone
pt,Clone de Grand Theft Auto,Grand Theft Auto clone
tr,Grand Theft Auto kopyaları,Grand Theft Auto clone
pl,Klon GTA,Grand Theft Auto clone
ca,Clon de GTA,Grand Theft Auto clone
fi,Grand Theft Auto -klooni,Grand Theft Auto clone
ms,Klon Grand Theft Auto,Grand Theft Auto clone
ja,ミラクル☆ガールズ,Miracle Girls
it,È un po' magia per Terry e Maggie,Miracle Girls
en,Miracle Girls,Miracle Girls
zh,奇蹟女孩,Miracle Girls
es,Gemelas Milagrosas,Miracle Girls
ko,요술소녀,Miracle Girls
ru,Miracle Girls,Miracle Girls
en,Daniel James (game developer),Daniel James (game developer)
arz,دانيال جيمس (مهندس من المملكه المتحده),Daniel James (game developer)
mg,Daniel James,Daniel James (game developer)
en,WarioWare: Smooth Moves,WarioWare: Smooth Moves
ja,おどる メイド イン ワリオ,WarioWare: Smooth Moves
zh,舞動瓦利歐製造,WarioWare: Smooth Moves
es,WarioWare: Smooth Moves,WarioWare: Smooth Moves
fr,WarioWare: Smooth Moves,WarioWare: Smooth Moves
it,WarioWare: Smooth Moves,WarioWare: Smooth Moves
ko,춤춰라 메이드 인 와리오,WarioWare: Smooth Moves
pt,WarioWare: Smooth Moves,WarioWare: Smooth Moves
nl,WarioWare: Smooth Moves,WarioWare: Smooth Moves
da,WarioWare: Smooth Moves,WarioWare: Smooth Moves
cs,WarioWare: Smooth Moves,WarioWare: Smooth Moves
fi,WarioWare: Smooth Moves,WarioWare: Smooth Moves
arz,واريواري: سموث موڤيس,WarioWare: Smooth Moves
nn,WarioWare: Smooth Moves,WarioWare: Smooth Moves
no,WarioWare: Smooth Moves,WarioWare: Smooth Moves
de,WarioWare: Smooth Moves,WarioWare: Smooth Moves
ca,WarioWare: Smooth Moves,WarioWare: Smooth Moves
simple,WarioWare: Smooth Moves,WarioWare: Smooth Moves
sv,Warioware: Smooth Moves,WarioWare: Smooth Moves
id,WarioWare: Smooth Moves,WarioWare: Smooth Moves
lld,WarioWare: Smooth Moves,WarioWare: Smooth Moves
en,Eric Lengyel,Eric Lengyel
de,Eric Lengyel,Eric Lengyel
de,TibiaME,Tibia Micro Edition
ru,TibiaME,Tibia Micro Edition
sv,TibiaME,Tibia Micro Edition
pl,Tibia Micro Edition,Tibia Micro Edition
fr,TibiaME,Tibia Micro Edition
en,Tibia Micro Edition,Tibia Micro Edition
lld,Tibia Micro Edition,Tibia Micro Edition
vi,Tibia Micro Edition,Tibia Micro Edition
en,Time Pilot '84,Time Pilot '84
es,Time Pilot '84,Time Pilot '84
it,Time Pilot '84,Time Pilot '84
fr,Time Pilot '84,Time Pilot '84
en,Aero Fighters 2,Aero Fighters 2
es,Aero Fighters 2,Aero Fighters 2
fr,Aero Fighters 2,Aero Fighters 2
it,Aero Fighters 2,Aero Fighters 2
arz,ايرو فايترز 2,Aero Fighters 2
lld,Aero Fighters 2,Aero Fighters 2
en,Microgaming,Microgaming
id,Microgaming,Microgaming
de,Microgaming,Microgaming
uk,Microgaming,Microgaming
en,Evolution Skateboarding,Evolution Skateboarding
fr,Evolution Skateboarding,Evolution Skateboarding
lld,Evolution Skateboarding,Evolution Skateboarding
en,Barking Lizards Technologies,Barking Lizards Technologies
fr,Barking Lizards Technologies,Barking Lizards Technologies
en,Yu Yu Hakusho: Tournament Tactics,Yu Yu Hakusho: Tournament Tactics
it,Yu Yu Hakusho: Tournament Tactics,Yu Yu Hakusho: Tournament Tactics
th,ยูยูฮาคุโช: ทัวร์นาเมนต์แทกติกส์,Yu Yu Hakusho: Tournament Tactics
lld,Yu Yu Hakusho: Tournament Tactics,Yu Yu Hakusho: Tournament Tactics
en,Steel Talons,Steel Talons
fr,Steel Talons,Steel Talons
el,Steel Talons,Steel Talons
lld,Steel Talons,Steel Talons
en,Chariot Race,Chariot Race
en,PlayStation 3 accessories,PlayStation 3 accessories
es,Anexo:Accesorios PlayStation 3,PlayStation 3 accessories
it,Accessori della PlayStation 3,PlayStation 3 accessories
pt,Acessórios para PlayStation 3,PlayStation 3 accessories
sv,Sixaxis,PlayStation 3 accessories
da,PlayStation 3-tilbehør,PlayStation 3 accessories
en,Nancy Drew: Danger on Deception Island,Nancy Drew: Danger on Deception Island
ru,Нэнси Дрю. Туманы острова Лжи,Nancy Drew: Danger on Deception Island
arz,نانسى دريو: دانجير اون ديسيپتيون ايسلاند,Nancy Drew: Danger on Deception Island
lld,Nancy Drew: Danger on Deception Island,Nancy Drew: Danger on Deception Island
en,Robots (2005 video game),Robots (2005 video game)
fr,Robots (jeu vidéo),Robots (2005 video game)
arz,روبوتس,Robots (2005 video game)
lld,Robots,Robots (2005 video game)
en,Fist of the North Star (2005 video game),Fist of the North Star (2005 video game)
ja,北斗の拳 (対戦型格闘ゲーム),Fist of the North Star (2005 video game)
it,Hokuto no Ken (videogioco 2005),Fist of the North Star (2005 video game)
fr,Hokuto no Ken Fighting,Fist of the North Star (2005 video game)
th,ฟิสต์ออฟเดอะนอร์ทสตาร์ (วิดีโอเกม พ.ศ. 2548),Fist of the North Star (2005 video game)
arz,هوكتو نو كين (فيديو لعب 2005),Fist of the North Star (2005 video game)
lld,Fist of the North Star,Fist of the North Star (2005 video game)
en,Winnie the Pooh's Rumbly Tumbly Adventure,Winnie the Pooh's Rumbly Tumbly Adventure
th,วินนี่เดอะพูห์ รัมบลีทัมบลีแอดเวนเจอร์,Winnie the Pooh's Rumbly Tumbly Adventure
fr,Winnie l'ourson : À la recherche des souvenirs oubliés,Winnie the Pooh's Rumbly Tumbly Adventure
fi,Winnie the Pooh’s Rumbly Tumbly Adventure,Winnie the Pooh's Rumbly Tumbly Adventure
sv,Winnie the Pooh's Rumbly Tumbly Adventure,Winnie the Pooh's Rumbly Tumbly Adventure
en,Jawbreaker (video game),Jawbreaker (video game)
ru,Jawbreaker (видеоигра),Jawbreaker (video game)
it,Jawbreaker (videogioco 1982),Jawbreaker (video game)
nl,Jawbreaker (computerspel),Jawbreaker (video game)
fr,Jawbreaker (jeu vidéo),Jawbreaker (video game)
en,Dead or Alive 5,Dead or Alive 5
ja,デッド オア アライブ5,Dead or Alive 5
ru,Dead or Alive 5,Dead or Alive 5
es,Dead or Alive 5,Dead or Alive 5
fr,Dead or Alive 5,Dead or Alive 5
zh,死或生5,Dead or Alive 5
it,Dead or Alive 5,Dead or Alive 5
de,Dead or Alive 5,Dead or Alive 5
fi,Dead or Alive 5,Dead or Alive 5
arz,ديد اور الايف 5,Dead or Alive 5
ko,데드 오어 얼라이브 5,Dead or Alive 5
lld,Dead or Alive 5,Dead or Alive 5
en,Centipede (1998 video game),Centipede (1998 video game)
fr,"Centipede (jeu vidéo, 1998)",Centipede (1998 video game)
en,Swashbuckler (video game),Swashbuckler (video game)
fr,Swashbuckler,Swashbuckler (video game)
en,Total Recall (video game),Total Recall (video game)
it,Total Recall (videogioco 1990 computer),Total Recall (video game)
en,Realm (video game),Realm (video game)
fr,Realm,Realm (video game)
sv,Realm,Realm (video game)
lld,Realm,Realm (video game)
en,Greg Hastings' Tournament Paintball,Greg Hastings' Tournament Paintball
fr,Greg Hastings' Tournament Paintball,Greg Hastings' Tournament Paintball
en,Rick Priestley,Rick Priestley
es,Rick Priestley,Rick Priestley
ru,"Пристли, Рик",Rick Priestley
it,Rick Priestley,Rick Priestley
da,Rick Priestley,Rick Priestley
en,2008 in video games,2008 in video games
ru,2008 год в компьютерных играх,2008 in video games
fr,2008 en jeu vidéo,2008 in video games
pt,2008 nos jogos eletrônicos,2008 in video games
it,Videogiochi nel 2008,2008 in video games
zh,2008年电子游戏界,2008 in video games
pl,2008 w grach komputerowych,2008 in video games
sv,Datorspelsåret 2008,2008 in video games
uk,2008 у відеоіграх,2008 in video games
fi,Videopelivuosi 2008,2008 in video games
id,Permainan video dalam tahun 2008,2008 in video games
ro,2008 în jocuri video,2008 in video games
bn,২০০৮ সালের ভিডিও গেম,2008 in video games
hu,2008 videójátékai,2008 in video games
no,Videospillåret 2008,2008 in video games
sr,Видео-игре из 2008.,2008 in video games
be,2008 год у гісторыі камп’ютарных гульняў,2008 in video games
en,Beautiful Katamari,Beautiful Katamari
ja,ビューティフル塊魂,Beautiful Katamari
fr,Beautiful Katamari,Beautiful Katamari
simple,Beautiful Katamari,Beautiful Katamari
sv,Beautiful Katamari Damacy,Beautiful Katamari
ko,뷰티플 괴혼,Beautiful Katamari
lld,Beautiful Katamari,Beautiful Katamari
arz,بايوتيفول كاتامارى,Beautiful Katamari
en,Stranded (video game),Stranded (video game)
ru,Stranded (игра),Stranded (video game)
de,Stranded (Computerspiel),Stranded (video game)
hu,Stranded,Stranded (video game)
lld,Stranded,Stranded (video game)
en,Universal Century Gundam Online,Universal Century Gundam Online
ja,UniversalCentury.net GUNDAM ONLINE,Universal Century Gundam Online
en,Stellar Conquest,Stellar Conquest
en,World of Padman,World of Padman
de,World of Padman,World of Padman
fr,World of Padman,World of Padman
it,World of Padman,World of Padman
pl,World of Padman,World of Padman
en,Mafia II,Mafia II
ru,Mafia II,Mafia II
es,Mafia II,Mafia II
it,Mafia II,Mafia II
de,Mafia II,Mafia II
fr,Mafia II,Mafia II
ja,マフィアII,Mafia II
pl,Mafia II,Mafia II
pt,Mafia II,Mafia II
tr,Mafia II,Mafia II
cs,Mafia II,Mafia II
zh,黑手党II,Mafia II
uk,Mafia II,Mafia II
nl,Mafia II,Mafia II
fi,Mafia II,Mafia II
hu,Mafia II,Mafia II
sv,Mafia II,Mafia II
ro,Mafia II,Mafia II
sk,Mafia II,Mafia II
el,Mafia II,Mafia II
sr,Mafia II,Mafia II
no,Mafia II,Mafia II
vi,Mafia II,Mafia II
da,Mafia II,Mafia II
hy,Mafia II,Mafia II
ko,마피아 II,Mafia II
ca,Mafia II,Mafia II
uz,Mafia II,Mafia II
simple,Mafia II,Mafia II
ka,Mafia II,Mafia II
lt,Mafia II,Mafia II
arz,مافيا 2,Mafia II
be-tarask,Мафія 2,Mafia II
be,Mafia II,Mafia II
bn,মাফিয়া ২,Mafia II
en,MageSlayer,MageSlayer
ru,Mageslayer,MageSlayer
fr,MageSlayer,MageSlayer
it,Mageslayer,MageSlayer
lld,MageSlayer,MageSlayer
en,The Spiderwick Chronicles (video game),The Spiderwick Chronicles (video game)
fr,Les Chroniques de Spiderwick (jeu vidéo),The Spiderwick Chronicles (video game)
fi,The Spiderwick Chronicles (videopeli),The Spiderwick Chronicles (video game)
lld,The Spiderwick Chronicles,The Spiderwick Chronicles (video game)
arz,ث سپيديرويك تشرونيكليس,The Spiderwick Chronicles (video game)
en,Master of Darkness,Master of Darkness
it,Master of Darkness,Master of Darkness
ru,Master of Darkness,Master of Darkness
ja,IN THE WAKE OF VAMPIRE,Master of Darkness
fr,Master of Darkness,Master of Darkness
sv,Master of Darkness,Master of Darkness
lld,Master of Darkness,Master of Darkness
en,500 cc Grand Prix,500 cc Grand Prix
fr,500cc Grand Prix,500 cc Grand Prix
it,500cc Grand Prix,500 cc Grand Prix
id,500cc Grand Prix,500 cc Grand Prix
lld,500cc Grand Prix,500 cc Grand Prix
en,Beatmania IIDX 8th Style,Beatmania IIDX 8th Style
lld,Beatmania IIDX 8th Style,Beatmania IIDX 8th Style
fr,Beatmania IIDX 8th style,Beatmania IIDX 8th Style
ko,Beatmania IIDX 8th Style,Beatmania IIDX 8th Style
en,Beatmania IIDX 9th Style,Beatmania IIDX 9th Style
fr,Beatmania IIDX 9th style,Beatmania IIDX 9th Style
ko,Beatmania IIDX 9th Style,Beatmania IIDX 9th Style
lld,Beatmania IIDX 9th Style,Beatmania IIDX 9th Style
en,Eric Tinkler,Eric Tinkler
fr,Eric Tinkler,Eric Tinkler
it,Eric Tinkler,Eric Tinkler
de,Eric Tinkler,Eric Tinkler
pt,Eric Tinkler,Eric Tinkler
ru,"Тинклер, Эрик",Eric Tinkler
arz,اريك تينكلير,Eric Tinkler
hu,Eric Tinkler,Eric Tinkler
pl,Eric Tinkler,Eric Tinkler
en,Crisis in the Kremlin,Crisis in the Kremlin
ru,Crisis in the Kremlin,Crisis in the Kremlin
ko,크레믈린의 위기,Crisis in the Kremlin
fr,Crisis in the Kremlin,Crisis in the Kremlin
tr,Crisis in the Kremlin,Crisis in the Kremlin
de,Crisis in the Kremlin,Crisis in the Kremlin
pt,Crisis in the Kremlin,Crisis in the Kremlin
lld,Crisis in the Kremlin,Crisis in the Kremlin
en,Magic: The Gathering – Duels of the Planeswalkers,Magic: The Gathering – Duels of the Planeswalkers
ru,Magic: The Gathering — Duels of the Planeswalkers,Magic: The Gathering – Duels of the Planeswalkers
es,Magic: The Gathering – Duels of the Planeswalkers,Magic: The Gathering – Duels of the Planeswalkers
de,Magic: The Gathering – Duels of the Planeswalkers,Magic: The Gathering – Duels of the Planeswalkers
lld,Magic: The Gathering – Duels of the Planeswalkers,Magic: The Gathering – Duels of the Planeswalkers
arz,ماجيك: ث جاثيرينج دويلس اوف ث پلانيسووكرس,Magic: The Gathering – Duels of the Planeswalkers
en,Ticket to Ride (video game),Ticket to Ride (video game)
en,Tecmo Classic Arcade,Tecmo Classic Arcade
ja,テクモクラシックアーケード,Tecmo Classic Arcade
lld,Tecmo Classic Arcade,Tecmo Classic Arcade
en,FairlyLife,FairlyLife
ja,FairlyLife,FairlyLife
zh,FairlyLife,FairlyLife
sr,Љубиша Милојевић,Ljubiša Milojević
en,Ljubiša Milojević,Ljubiša Milojević
el,Λιούμπισα Μιλόγεβιτς,Ljubiša Milojević
ja,リュビシャ・ミロイェヴィッチ,Ljubiša Milojević
arz,لچوبيسا ميلوچيڤيك,Ljubiša Milojević
